unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Close,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FGA,Home FG%,Home 3P,Home 3PA,Home 3P%,Home FT,Home FTA,Home FT%,Home ORB,Home DRB,Home TRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home PTS,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home TRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FGA,Away FG%,Away 3P,Away 3PA,Away 3P%,Away FT,Away FTA,Away FT%,Away ORB,Away DRB,Away TRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away PTS,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away TRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2015-10-28_Milwaukee Bucks_New York Knicks,2015-10-28,Milwaukee Bucks,New York Knicks,0.0,0.0,1.0,1.0,1.4666666666666666,2.724666666666667,-1.5,0.0,1.0,1.0,1.0,30.0,86.0,0.3490000000000001,9.0,18.0,0.5,28.0,31.0,0.9030000000000004,18.0,29.0,47.0,17.0,7.0,4.0,18.0,27.0,97.0,0.487,0.4009999999999999,0.20900000000000005,0.36000000000000004,37.5,60.399999999999984,49.0,56.70000000000002,7.400000000000002,5.700000000000002,15.300000000000004,101.90000000000002,128.20000000000002,42.0,93.0,0.452,9.0,23.0,0.391,29.0,35.0,0.8290000000000002,19.0,30.0,49.0,24.0,11.0,7.0,11.0,28.0,122.0,0.5629999999999998,0.5,0.2469999999999999,0.3760000000000001,39.60000000000001,62.5,51.0,57.100000000000016,11.599999999999996,10.3,9.2,128.20000000000002,101.90000000000002,0.5,0.5,0.5,0.5
2015-10-28_Oklahoma City Thunder_San Antonio Spurs,2015-10-28,Oklahoma City Thunder,San Antonio Spurs,0.0,0.0,1.0,1.0,1.5226666666666666,2.5619999999999994,-6.5,2.0,1.0,1.0,0.0,42.0,86.0,0.4879999999999998,7.0,19.0,0.3680000000000001,21.0,22.0,0.955,11.0,34.0,45.0,21.0,7.0,4.0,19.0,19.0,112.0,0.5849999999999999,0.529,0.22100000000000009,0.2560000000000001,27.5,82.9,55.600000000000016,50.0,6.900000000000002,5.1,16.599999999999998,110.20000000000003,104.29999999999997,45.0,93.0,0.484,5.0,15.0,0.3330000000000001,11.0,13.0,0.846,7.0,29.0,36.0,22.0,11.0,9.0,13.0,18.0,106.0,0.537,0.511,0.161,0.14000000000000007,17.099999999999998,72.5,44.399999999999984,48.899999999999984,10.800000000000002,13.400000000000004,11.599999999999996,104.29999999999997,110.20000000000003,0.5,0.5,0.5,0.5
2015-10-28_Orlando Magic_Washington Wizards,2015-10-28,Orlando Magic,Washington Wizards,0.0,0.0,0.8571428571428572,0.8571428571428572,2.518,1.5386666666666668,-6.0,0.0,1.0,0.0,0.0,37.0,100.0,0.3700000000000001,5.0,26.0,0.19200000000000006,8.0,12.0,0.6669999999999999,17.0,39.0,56.0,20.0,9.0,6.0,14.0,22.0,87.0,0.413,0.3949999999999999,0.2599999999999999,0.12000000000000005,33.300000000000004,72.20000000000002,53.29999999999998,54.100000000000016,9.400000000000002,10.699999999999998,11.699999999999998,90.5,91.59999999999998,33.0,84.0,0.3929999999999999,7.0,28.0,0.25,15.0,25.0,0.5999999999999999,15.0,34.0,49.0,17.0,8.0,9.0,17.0,14.0,88.0,0.46299999999999997,0.43499999999999983,0.3330000000000001,0.298,27.800000000000008,66.70000000000002,46.70000000000001,51.5,8.299999999999999,12.199999999999998,15.199999999999996,91.59999999999998,90.5,0.5,0.5,0.5,0.5
2015-10-28_Phoenix Suns_Dallas Mavericks,2015-10-28,Phoenix Suns,Dallas Mavericks,0.0,0.0,1.0,0.8571428571428572,1.395333333333333,3.0126666666666666,-4.0,0.0,0.0,1.0,1.0,34.0,87.0,0.391,6.0,24.0,0.25,21.0,33.0,0.6359999999999999,13.0,40.0,53.0,15.0,3.0,3.0,18.0,30.0,95.0,0.468,0.4249999999999999,0.2759999999999999,0.3789999999999999,23.600000000000005,87.0,52.5,44.100000000000016,2.899999999999999,4.700000000000001,15.099999999999996,93.20000000000003,108.90000000000003,40.0,85.0,0.471,10.0,21.0,0.476,21.0,31.0,0.6769999999999998,6.0,42.0,48.0,24.0,7.0,3.0,8.0,25.0,111.0,0.5629999999999998,0.529,0.2469999999999999,0.3650000000000001,13.0,76.4,47.5,60.0,6.900000000000002,4.799999999999999,7.5,108.90000000000003,93.20000000000003,0.5,0.5,0.5,0.5
2015-10-28_Portland Trail Blazers_New Orleans Pelicans,2015-10-28,Portland Trail Blazers,New Orleans Pelicans,0.0,0.0,1.0,0.7142857142857142,1.7078571428571423,2.167142857142857,-3.5,1.0,1.0,1.0,0.0,44.0,88.0,0.5,12.0,32.0,0.375,12.0,14.0,0.8569999999999999,6.0,45.0,51.0,22.0,7.0,4.0,12.0,21.0,112.0,0.5949999999999999,0.5679999999999998,0.3639999999999999,0.159,15.0,90.0,56.70000000000001,50.0,6.900000000000001,6.900000000000001,11.3,111.0,93.1,36.0,91.0,0.396,11.0,33.0,0.3330000000000001,11.0,18.0,0.6109999999999999,5.0,34.0,39.0,19.0,7.0,2.0,11.0,17.0,94.0,0.4749999999999999,0.4560000000000001,0.3629999999999999,0.198,10.0,85.0,43.3,52.79999999999999,6.900000000000001,3.600000000000001,10.0,93.1,111.0,0.5,0.0,0.5,0.0
2015-10-28_Sacramento Kings_Los Angeles Clippers,2015-10-28,Sacramento Kings,Los Angeles Clippers,0.0,0.0,0.8571428571428572,0.8571428571428572,2.924666666666667,1.415333333333333,-2.0,0.0,2.0,0.0,0.0,41.0,94.0,0.436,11.0,24.0,0.4580000000000001,11.0,18.0,0.611,12.0,37.0,49.0,24.0,8.0,3.0,16.0,27.0,104.0,0.5099999999999999,0.4950000000000001,0.25499999999999995,0.191,25.0,86.0,53.79999999999998,58.5,7.799999999999998,4.9,13.599999999999996,101.59999999999998,108.40000000000003,42.0,80.0,0.5250000000000001,6.0,19.0,0.31599999999999995,21.0,31.0,0.6769999999999998,6.0,36.0,42.0,20.0,8.0,9.0,15.0,19.0,111.0,0.593,0.5629999999999998,0.238,0.388,14.0,75.0,46.20000000000001,47.600000000000016,7.799999999999998,12.900000000000004,13.800000000000004,108.40000000000003,101.59999999999998,0.5,0.5,0.5,0.5
2015-10-28_Toronto Raptors_Indiana Pacers,2015-10-28,Toronto Raptors,Indiana Pacers,0.0,0.0,1.0,0.8571428571428572,1.444,2.8059999999999987,-2.0,2.0,1.0,1.0,0.0,36.0,80.0,0.4500000000000001,7.0,18.0,0.3890000000000001,27.0,39.0,0.6920000000000001,9.0,41.0,50.0,19.0,8.0,2.0,20.0,24.0,106.0,0.545,0.4939999999999998,0.2250000000000001,0.4879999999999998,22.0,83.70000000000002,55.600000000000016,52.79999999999998,7.700000000000002,3.2000000000000006,17.099999999999998,102.29999999999997,95.5,32.0,86.0,0.37200000000000005,9.0,23.0,0.391,26.0,31.0,0.8390000000000003,8.0,32.0,40.0,23.0,14.0,3.0,13.0,30.0,99.0,0.497,0.42400000000000015,0.267,0.36000000000000004,16.300000000000004,78.0,44.399999999999984,71.89999999999998,13.5,4.799999999999999,11.5,95.5,102.29999999999997,0.5,0.5,0.5,0.5
2015-10-29_Indiana Pacers_Memphis Grizzlies,2015-10-29,Indiana Pacers,Memphis Grizzlies,0.0,0.0,0.8571428571428572,0.7142857142857141,2.253333333333333,1.6580000000000001,-2.0,1.0,0.0,0.0,0.0,37.0,78.0,0.4740000000000002,12.0,30.0,0.4000000000000001,17.0,24.0,0.7080000000000001,10.0,28.0,38.0,23.0,7.0,4.0,20.0,22.0,103.0,0.5820000000000001,0.551,0.3849999999999999,0.30799999999999994,25.0,70.0,47.5,62.20000000000002,7.299999999999998,6.099999999999999,18.4,107.79999999999997,117.20000000000003,41.0,82.0,0.5,7.0,16.0,0.4379999999999998,23.0,29.0,0.7929999999999998,12.0,30.0,42.0,26.0,12.0,5.0,14.0,25.0,112.0,0.591,0.5429999999999999,0.195,0.35400000000000004,30.0,75.0,52.5,63.399999999999984,12.599999999999996,10.400000000000002,12.900000000000004,117.20000000000003,107.79999999999997,0.0,0.0,0.0,0.0
2015-10-29_Los Angeles Clippers_Dallas Mavericks,2015-10-29,Los Angeles Clippers,Dallas Mavericks,0.0,0.0,1.0,0.5714285714285713,1.1073333333333333,6.92,-1.0,2.0,0.0,1.0,0.0,38.0,87.0,0.4370000000000002,8.0,31.0,0.258,20.0,33.0,0.606,8.0,45.0,53.0,21.0,6.0,8.0,8.0,17.0,104.0,0.5120000000000002,0.4829999999999999,0.3559999999999999,0.3789999999999999,16.300000000000004,76.29999999999998,49.100000000000016,55.29999999999998,6.0,11.900000000000004,7.299999999999998,104.59999999999997,88.5,35.0,97.0,0.3609999999999999,6.0,30.0,0.20000000000000004,12.0,15.0,0.8000000000000002,14.0,41.0,55.0,22.0,4.0,2.0,12.0,26.0,88.0,0.4249999999999999,0.3920000000000001,0.30900000000000005,0.15499999999999994,23.699999999999992,83.70000000000002,50.899999999999984,62.899999999999984,4.0,3.600000000000001,10.400000000000002,88.5,104.59999999999997,1.0,1.0,1.0,1.0
2015-10-29_New York Knicks_Atlanta Hawks,2015-10-29,New York Knicks,Atlanta Hawks,0.0,0.0,1.0,0.8571428571428572,2.6133333333333337,1.5066666666666668,-1.0,1.0,2.0,0.0,0.0,38.0,93.0,0.4089999999999999,6.0,29.0,0.207,19.0,21.0,0.9049999999999998,16.0,32.0,48.0,21.0,10.0,4.0,21.0,24.0,101.0,0.4939999999999998,0.4409999999999999,0.312,0.226,33.300000000000004,82.1,55.20000000000002,55.29999999999998,9.8,6.799999999999998,17.0,99.40000000000002,110.20000000000003,42.0,83.0,0.5060000000000001,10.0,24.0,0.4169999999999999,18.0,26.0,0.6920000000000001,7.0,32.0,39.0,26.0,11.0,4.0,15.0,18.0,112.0,0.593,0.5660000000000001,0.289,0.313,17.900000000000006,66.70000000000002,44.79999999999999,61.899999999999984,10.800000000000002,6.299999999999998,13.699999999999996,110.20000000000003,99.40000000000002,1.0,0.0,1.0,0.0
2015-10-30_Atlanta Hawks_Charlotte Hornets,2015-10-30,Atlanta Hawks,Charlotte Hornets,0.0,0.0,0.8571428571428572,0.8571428571428572,1.5366666666666666,2.5186666666666664,0.0,2.0,1.0,1.0,0.0,36.0,83.0,0.4340000000000001,8.0,23.0,0.3479999999999999,17.0,22.0,0.7729999999999998,8.0,37.0,45.0,23.0,9.0,4.0,15.0,17.0,97.0,0.5229999999999999,0.4820000000000002,0.27699999999999997,0.2650000000000001,16.300000000000004,74.0,45.5,63.899999999999984,9.2,6.900000000000002,13.900000000000004,99.29999999999997,96.29999999999997,36.0,88.0,0.4089999999999999,12.0,30.0,0.4000000000000001,10.0,13.0,0.769,13.0,41.0,54.0,23.0,7.0,6.0,18.0,20.0,94.0,0.5010000000000001,0.4770000000000002,0.3410000000000001,0.14800000000000008,26.0,83.70000000000002,54.5,63.899999999999984,7.200000000000002,10.0,16.099999999999998,96.29999999999997,99.29999999999997,0.5,0.0,0.5,0.0
2015-10-30_Boston Celtics_Toronto Raptors,2015-10-30,Boston Celtics,Toronto Raptors,0.0,0.0,1.0,1.0,1.7619999999999998,2.0846666666666667,0.5,1.0,2.0,1.0,1.0,32.0,85.0,0.3760000000000001,7.0,26.0,0.26899999999999996,32.0,41.0,0.7799999999999999,7.0,31.0,38.0,23.0,14.0,3.0,17.0,28.0,103.0,0.5,0.4180000000000001,0.306,0.4820000000000002,13.699999999999996,77.5,41.8,71.89999999999998,12.900000000000004,5.400000000000001,14.199999999999996,95.09999999999998,104.40000000000003,36.0,82.0,0.439,11.0,26.0,0.423,30.0,35.0,0.8569999999999998,9.0,44.0,53.0,23.0,11.0,3.0,21.0,33.0,113.0,0.58,0.5060000000000001,0.3170000000000001,0.42700000000000027,22.5,86.29999999999997,58.20000000000002,63.899999999999984,10.2,5.1,17.699999999999996,104.40000000000003,95.09999999999998,1.0,1.0,1.0,1.0
2015-10-30_Cleveland Cavaliers_Miami Heat,2015-10-30,Cleveland Cavaliers,Miami Heat,0.0,0.0,0.7142857142857141,0.8571428571428572,1.4353333333333331,2.846,0.0,2.0,1.0,1.0,0.0,39.0,86.0,0.4530000000000001,6.0,25.0,0.2400000000000001,18.0,21.0,0.8569999999999998,14.0,35.0,49.0,25.0,4.0,4.0,11.0,19.0,102.0,0.535,0.4879999999999998,0.29100000000000004,0.2439999999999999,30.39999999999999,85.40000000000002,56.29999999999998,64.10000000000001,4.4,7.099999999999998,10.400000000000002,112.09999999999997,101.09999999999998,33.0,77.0,0.4290000000000001,6.0,21.0,0.2860000000000001,20.0,22.0,0.9090000000000004,6.0,32.0,38.0,21.0,5.0,7.0,13.0,20.0,92.0,0.5309999999999999,0.468,0.2730000000000001,0.2860000000000001,14.599999999999996,69.60000000000001,43.70000000000001,63.600000000000016,5.5,11.5,13.0,101.09999999999998,112.09999999999997,0.5,1.0,0.5,1.0
2015-10-30_Denver Nuggets_Minnesota Timberwolves,2015-10-30,Denver Nuggets,Minnesota Timberwolves,0.0,0.0,1.0,1.0,1.596,2.381333333333333,-0.5,0.0,0.0,1.0,1.0,29.0,95.0,0.305,5.0,25.0,0.20000000000000004,15.0,20.0,0.75,17.0,34.0,51.0,15.0,7.0,4.0,14.0,27.0,78.0,0.3760000000000001,0.332,0.263,0.211,28.800000000000008,82.9,51.0,51.70000000000002,7.200000000000002,6.700000000000002,11.900000000000004,80.6,98.20000000000003,30.0,71.0,0.423,2.0,11.0,0.182,33.0,41.0,0.8049999999999998,7.0,42.0,49.0,18.0,7.0,6.0,17.0,24.0,95.0,0.5329999999999997,0.4370000000000002,0.15499999999999994,0.5770000000000001,17.099999999999998,71.20000000000002,49.0,60.0,7.200000000000002,8.599999999999998,16.0,98.20000000000003,80.6,1.0,1.0,1.0,1.0
2015-10-30_Detroit Pistons_Chicago Bulls,2015-10-30,Detroit Pistons,Chicago Bulls,0.0,0.0,1.0,0.8571428571428572,2.247333333333333,1.6586666666666667,0.0,0.0,2.0,0.0,1.0,39.0,104.0,0.375,6.0,28.0,0.214,14.0,28.0,0.5,20.0,41.0,61.0,18.0,9.0,2.0,14.0,19.0,98.0,0.4210000000000002,0.404,0.26899999999999996,0.26899999999999996,32.300000000000004,83.70000000000002,55.0,46.20000000000001,8.5,3.2000000000000006,10.699999999999998,92.70000000000003,88.90000000000002,34.0,84.0,0.4050000000000002,7.0,22.0,0.31799999999999995,19.0,26.0,0.731,8.0,42.0,50.0,18.0,8.0,8.0,19.0,24.0,94.0,0.4920000000000001,0.4459999999999999,0.262,0.30999999999999994,16.300000000000004,67.70000000000002,45.0,52.899999999999984,7.599999999999998,10.5,16.599999999999998,88.90000000000002,92.70000000000003,1.0,1.0,1.0,1.0
2015-10-30_Houston Rockets_Golden State Warriors,2015-10-30,Houston Rockets,Golden State Warriors,0.0,0.0,0.7142857142857142,0.8571428571428571,1.9735714285714283,1.8478571428571429,0.0,1.0,2.0,0.0,0.0,30.0,82.0,0.366,5.0,23.0,0.21700000000000005,27.0,36.0,0.75,12.0,37.0,49.0,19.0,3.0,9.0,16.0,20.0,92.0,0.4699999999999998,0.396,0.2800000000000001,0.439,25.0,77.10000000000002,51.0,63.29999999999999,3.0,13.400000000000004,14.099999999999996,93.29999999999997,113.59999999999998,43.0,93.0,0.4619999999999999,9.0,26.0,0.34600000000000003,17.0,25.0,0.6799999999999998,11.0,36.0,47.0,26.0,9.0,4.0,8.0,24.0,112.0,0.5379999999999999,0.511,0.2800000000000001,0.26899999999999996,22.9,75.0,49.0,60.5,9.099999999999998,6.799999999999998,7.099999999999999,113.59999999999998,93.29999999999997,0.0,1.0,0.0,1.0
2015-10-30_Milwaukee Bucks_Washington Wizards,2015-10-30,Milwaukee Bucks,Washington Wizards,0.0,0.0,0.8571428571428572,1.0,2.0820000000000003,1.7606666666666664,-4.5,0.0,1.0,0.0,0.0,42.0,82.0,0.5120000000000002,7.0,24.0,0.2919999999999999,22.0,28.0,0.7859999999999997,6.0,26.0,32.0,33.0,9.0,2.0,16.0,32.0,113.0,0.5990000000000001,0.5549999999999999,0.29300000000000004,0.3410000000000001,17.099999999999998,76.5,46.399999999999984,78.6,9.0,4.299999999999999,14.5,112.90000000000003,117.90000000000003,35.0,68.0,0.5149999999999999,12.0,21.0,0.5710000000000001,36.0,44.0,0.8179999999999997,8.0,29.0,37.0,25.0,7.0,5.0,21.0,20.0,118.0,0.6750000000000002,0.6029999999999999,0.30900000000000005,0.6470000000000001,23.5,82.9,53.600000000000016,71.39999999999998,7.0,8.599999999999998,19.4,117.90000000000003,112.90000000000003,0.0,1.0,0.0,1.0
